order_id,product_id,customer_id,category,subcategory,product_price,discount_percent,final_price,order_channel,payment_method,delivery_days,customer_tenure_days,num_prior_orders,num_prior_returns,customer_segment,region,weather_at_order,returned
O-00207,P-8533,C-8304,Electronics,Mobile,542.0,44.0,303.52,App,UPI,9,1161,6,1,New,West,Clear,0
O-00208,P-2522,C-3618,Shoes,Formal,6776.0,41.0,3997.84,App,COD,1,382,6,3,New,North,Cold,1
O-00209,P-7613,C-6221,Clothing,Shirt,10652.0,41.0,6284.68,App,Wallet,1,1265,20,8,New,East,Rainy,0
O-00210,P-4114,C-2510,Home,Bedsheet,9058.0,35.0,5887.7,Website,COD,2,847,39,7,New,South,Clear,1
O-00211,P-9575,C-7173,Beauty,Perfume,13843.0,16.0,11628.12,Website,Wallet,8,164,44,7,New,South,Cold,0
O-00212,P-3654,C-9862,Electronics,Laptop,18213.0,5.0,17302.35,Website,COD,3,685,27,2,Regular,South,Hot,0
O-00213,P-6556,C-7072,Shoes,Running,6683.0,34.0,4410.78,Website,Credit Card,6,157,37,4,New,South,Rainy,1
O-00214,P-7685,C-7937,Clothing,Tshirt,8931.0,41.0,5269.29,App,Wallet,8,933,27,0,Loyal,West,Rainy,0
O-00215,P-9367,C-5425,Clothing,Kurta,14484.0,46.0,7821.36,Mobile Web,Credit Card,6,1207,49,7,New,North,Rainy,0
O-00216,P-5441,C-6015,Home,Bedsheet,18449.0,16.0,15497.16,Website,Wallet,9,1031,22,5,New,South,Clear,1
O-00217,P-4297,C-7922,Home,Cookware,12994.0,21.0,10265.26,Website,Credit Card,7,73,10,5,Loyal,North,Clear,1
O-00218,P-3935,C-4557,Shoes,Casual,12607.0,9.0,11472.37,Website,UPI,4,586,37,1,New,North,Cold,0
O-00219,P-4239,C-9988,Clothing,Kurta,9943.0,42.0,5766.94,Mobile Web,COD,7,580,17,2,Loyal,South,Hot,0
O-00220,P-5740,C-4067,Home,Cookware,19807.0,5.0,18816.65,Website,Credit Card,8,809,46,3,New,South,Hot,0
O-00221,P-3173,C-9869,Electronics,Headphone,18785.0,21.0,14840.15,Website,Wallet,9,1813,29,7,Loyal,South,Clear,0
O-00222,P-5549,C-6180,Electronics,Mobile,11303.0,8.0,10398.76,Website,UPI,4,1360,37,8,Regular,South,Rainy,0
O-00223,P-9867,C-5016,Footwear,Sneakers,10741.0,42.0,6229.78,App,COD,1,1521,49,5,New,North,Cold,1
O-00224,P-3475,C-7184,Electronics,Headphone,13186.0,44.0,7384.16,App,COD,1,1847,29,8,New,North,Cold,1
O-00225,P-7073,C-4985,Home,Bedsheet,4731.0,22.0,3690.18,Website,COD,5,1607,31,8,New,North,Hot,0
O-00226,P-2350,C-9075,Electronics,Headphone,11079.0,34.0,7312.14,App,Wallet,6,290,36,1,Regular,West,Cold,0
O-00227,P-7943,C-4236,Home,Cookware,18434.0,23.0,14194.18,Mobile Web,COD,7,101,5,3,Regular,East,Rainy,1
O-00228,P-6493,C-6683,Clothing,Jeans,,,11396.88,,Credit Card,8,450,35,0,New,,Rainy,0
O-00229,P-8782,C-3012,Beauty,Cream,,,3654.42,,UPI,2,833,4,1,New,,Hot,0
O-00230,P-1160,C-3732,Shoes,Casual,18605.0,26.0,13767.7,Mobile Web,Credit Card,9,1023,0,8,Loyal,East,Cold,0
O-00231,P-8103,C-1703,Electronics,Charger,3990.0,27.0,2912.7,App,Wallet,1,1231,46,6,Regular,South,Hot,0
O-00232,P-1675,C-7325,Home,Bedsheet,14847.0,35.0,9650.55,Mobile Web,COD,8,1052,23,7,Regular,East,Rainy,0
O-00233,P-9729,C-2573,Clothing,Kurta,662.0,18.0,542.84,Website,COD,7,933,29,9,Regular,East,Clear,0
O-00234,P-8664,C-8066,Electronics,Laptop,7688.0,9.0,6996.08,App,Credit Card,6,960,46,1,New,North,Hot,0
O-00235,P-7037,C-7067,Home,Cookware,9127.0,4.0,8761.92,Mobile Web,UPI,3,151,20,4,Loyal,West,Clear,0
O-00236,P-5680,C-3857,Electronics,Mobile,16944.0,36.0,10844.16,Mobile Web,COD,5,1603,47,2,Regular,North,Clear,0
O-00237,P-3436,C-2374,Beauty,Serum,5799.0,7.0,5393.07,App,Credit Card,2,104,27,2,Regular,North,Clear,0
O-00238,P-3516,C-4831,Footwear,Sandals,10533.0,13.0,9163.71,App,Credit Card,6,619,18,3,Regular,West,Clear,0
O-00239,P-3913,C-4546,clOThing,Sneakers,6848.0,22.0,5341.44,Mobile Web,Wallet,1,761,42,5,New,East,Clear,0
O-00240,P-4791,C-7641,Clothing,Kurta,7027.0,42.0,4075.66,App,COD,8,1669,47,3,New,West,Hot,0
O-00241,P-5514,C-6690,Shoes,Running,,,9417.79,,Wallet,9,1962,36,0,Regular,,Cold,1
O-00242,P-9887,C-2710,Home,Lamp,6858.0,4.0,6583.68,App,COD,5,214,42,5,New,North,Rainy,0
O-00243,P-2867,C-1465,Electronics,Headphone,568.0,6.0,533.92,Mobile Web,Wallet,9,538,39,5,New,North,Hot,0
O-00244,P-9739,C-9764,Footwear,Boots,10147.0,49.0,5174.97,App,Wallet,5,1454,42,1,Regular,North,Rainy,0
O-00245,P-9205,C-9787,Shoes,Casual,6718.0,26.0,4971.32,App,COD,7,609,9,0,Regular,South,Hot,0
O-00246,P-7072,C-4354,Electronics,Headphone,3790.0,25.0,2842.5,App,Credit Card,4,807,17,3,Loyal,South,Rainy,0
O-00247,P-3392,C-2924,Clothing,Jacket,1302.0,28.0,937.44,App,Wallet,4,691,37,0,Regular,South,Hot,0
O-00248,P-2176,C-3669,Clothing,Kurta,14992.0,17.0,12443.36,Mobile Web,Wallet,9,460,30,1,Loyal,South,Hot,0
O-00249,P-2005,C-5671,Footwear,Sandals,,,9778.68,,Credit Card,8,364,22,6,Regular,,Clear,1
O-00250,P-1974,C-7834,Shoes,Running,983.0,47.0,520.99,App,UPI,3,1650,1,3,New,South,Clear,0
O-00251,P-4074,C-3950,Footwear,Sandals,19608.0,16.0,16470.72,App,COD,6,60,11,2,New,West,Hot,0
O-00252,P-5785,C-9398,Shoes,Running,10183.0,39.0,6211.63,App,COD,7,145,38,7,Loyal,South,Cold,1
O-00253,P-7878,C-3775,Clothing,Kurta,14342.0,40.0,8605.2,App,Wallet,5,197,46,9,Regular,West,Clear,0
O-00254,P-7930,C-7652,Clothing,Shirt,876.0,33.0,586.92,Mobile Web,Wallet,6,1043,42,3,New,West,Rainy,0
O-00255,P-5162,C-3386,Shoes,Running,13252.0,22.0,10336.56,Mobile Web,UPI,8,855,2,8,New,South,Cold,0
O-00256,P-5522,C-1467,Shoes,Formal,6690.0,37.0,4214.7,Website,UPI,3,755,25,0,New,West,Rainy,0
O-00257,P-9684,C-3310,Home,Bedsheet,9769.0,41.0,5763.71,Mobile Web,Wallet,1,1571,24,9,Regular,West,Clear,0
O-00258,P-8363,C-3729,Clothing,Jeans,3565.0,11.0,3172.85,Website,UPI,3,340,46,9,New,South,Hot,0
O-00259,P-2625,C-8342,Electronics,Mobile,6871.0,29.0,4878.41,App,COD,5,1029,14,2,New,East,Rainy,0
O-00260,P-2673,C-3345,Clothing,Tshirt,17915.0,12.0,15765.2,App,COD,6,673,35,4,Regular,South,Clear,1
O-00261,P-3829,C-8851,Beauty,Perfume,15327.0,22.0,11955.06,App,UPI,7,1845,46,0,Loyal,North,Hot,0
O-00262,P-4196,C-7144,Shoes,Casual,6431.0,16.0,5402.04,Website,Credit Card,4,622,9,5,Loyal,West,Rainy,0
O-00263,P-2048,C-6882,Home,Cookware,11902.0,1.0,11782.98,App,UPI,6,1314,22,0,Loyal,West,Cold,0
O-00264,P-3881,C-9447,Beauty,Serum,2902.0,42.0,1683.16,Website,Wallet,5,940,14,8,New,South,Rainy,0
O-00265,P-7267,C-3356,Home,Bedsheet,3924.0,9.0,3570.84,App,Credit Card,3,782,12,3,Loyal,East,Cold,0
O-00266,P-9694,C-3694,Beauty,Cream,11832.0,13.0,10293.84,Website,COD,9,1824,39,3,New,East,Rainy,0
O-00267,P-1169,C-1834,Home,Lamp,16049.0,22.0,12518.22,Website,Credit Card,1,261,35,7,New,East,Clear,0
O-00268,P-6511,C-5016,Beauty,Serum,12653.0,46.0,6832.62,Mobile Web,Credit Card,8,1054,43,0,New,North,Hot,1
O-00269,P-5394,C-4781,Clothing,Jacket,15060.0,32.0,10240.8,App,COD,9,684,35,7,New,North,Hot,0
O-00270,P-2797,C-3475,Clothing,Kurta,15331.0,4.0,14717.76,App,COD,9,338,35,5,Regular,North,Rainy,1
O-00271,P-6550,C-1388,Beauty,Cream,1641.0,36.0,1050.24,Mobile Web,COD,9,1461,49,9,New,West,Clear,1
O-00272,P-3921,C-8077,Footwear,Boots,8835.0,4.0,8481.6,Website,Credit Card,4,592,29,6,Loyal,East,Cold,1
O-00273,P-7858,C-4168,Footwear,Sandals,259.0,9.0,235.69,App,UPI,3,357,5,7,Loyal,South,Hot,1
O-00274,P-4629,C-7711,Shoes,Formal,1526.0,1.0,1510.74,App,UPI,3,800,49,3,New,North,Clear,0
O-00275,P-2396,C-4390,Footwear,Sandals,16676.0,29.0,11839.96,App,Wallet,3,285,36,4,New,East,Clear,0
O-00276,P-1622,C-3923,Shoes,Casual,11441.0,32.0,7779.88,App,Credit Card,1,1038,36,9,New,North,Hot,1
O-00277,P-1678,C-1800,Shoes,Formal,14209.0,41.0,8383.31,App,COD,8,122,27,8,Loyal,North,Rainy,1
O-00278,P-5399,C-1252,Home,Cookware,15951.0,44.0,8932.56,Website,Wallet,9,808,7,5,Loyal,West,Clear,0
O-00279,P-9266,C-7166,Clothing,Jacket,2420.0,33.0,1621.4,Mobile Web,UPI,8,842,3,3,Regular,East,Rainy,1
O-00280,P-3257,C-8783,Footwear,Boots,6248.0,38.0,3873.76,Website,COD,2,1614,43,2,Regular,East,Clear,0
O-00281,P-4929,C-2355,Shoes,Formal,2137.0,11.0,1901.93,Website,COD,2,104,14,7,New,West,Rainy,0
O-00282,P-6328,C-4088,Clothing,Shirt,1622.0,42.0,940.76,Mobile Web,Wallet,4,1126,0,3,Regular,North,Cold,0
O-00283,P-4518,C-5996,Footwear,Sneakers,10178.0,6.0,9567.32,Website,Credit Card,2,1586,34,7,Regular,West,Rainy,0
O-00284,P-3676,C-8852,Beauty,Serum,11206.0,37.0,7059.78,App,Credit Card,9,1083,34,9,Loyal,South,Rainy,0
O-00285,P-4507,C-3130,Shoes,Casual,7099.0,5.0,6744.05,Mobile Web,Credit Card,2,144,42,9,Loyal,North,Clear,0
O-00286,P-9101,C-9357,Electronics,Charger,2119.0,7.0,1970.67,Mobile Web,COD,1,120,34,8,Regular,South,Cold,0
O-00287,P-5214,C-3901,Shoes,Formal,17609.0,29.0,12502.39,Mobile Web,Credit Card,2,1914,2,5,New,East,Rainy,0
O-00288,P-2443,C-1057,Footwear,Sandals,19953.0,24.0,15164.28,App,Credit Card,5,682,24,8,Regular,North,Clear,0
O-00289,P-4107,C-6915,Shoes,Casual,15185.0,29.0,10781.35,Website,Credit Card,2,1286,14,7,Loyal,East,Cold,0
O-00290,P-3458,C-8597,Home,Lamp,2203.0,5.0,2092.85,Website,Wallet,8,1114,33,3,New,South,Hot,0
O-00291,P-4419,C-6340,Clothing,Kurta,18008.0,41.0,10624.72,Mobile Web,Credit Card,3,683,36,4,Loyal,West,Clear,0
O-00292,P-1453,C-8044,Beauty,Cream,7491.0,16.0,6292.44,App,UPI,2,329,18,9,Loyal,South,Hot,0
O-00293,P-1333,C-8340,Shoes,Running,4671.0,16.0,3923.64,Mobile Web,UPI,8,1547,40,8,Regular,North,Cold,0
O-00294,P-1458,C-9696,Home,Cookware,8162.0,9.0,7427.42,Mobile Web,Wallet,8,1301,26,9,Regular,East,Clear,0
O-00295,P-6645,C-7146,Beauty,Serum,4117.0,1.0,4075.83,Mobile Web,Wallet,5,1660,35,2,Loyal,North,Hot,0
O-00296,P-6780,C-8923,Shoes,Running,10741.0,39.0,6552.01,Website,Credit Card,4,1745,5,2,New,East,Clear,0
O-00297,P-9231,C-5936,Footwear,Sneakers,,,547.35,,COD,4,334,19,5,Loyal,,Cold,0
O-00298,P-9219,C-1445,Home,Bedsheet,3189.0,48.0,1658.28,Mobile Web,Wallet,8,517,31,5,Regular,East,Hot,0
O-00299,P-9182,C-6269,Home,Cookware,898.0,47.0,475.94,App,Wallet,2,760,16,0,Loyal,East,Rainy,0
O-00300,P-3248,C-2240,Home,Bedsheet,6926.0,41.0,4086.34,Website,Wallet,4,102,48,4,New,East,Rainy,0
O-00301,P-1981,C-6793,Home,Bedsheet,5000.0,24.0,3800.0,Mobile Web,Wallet,3,577,27,6,Loyal,North,Clear,0
O-00302,P-6558,C-6536,Electronics,Charger,813.0,40.0,487.8,Mobile Web,COD,7,503,25,6,Regular,South,Rainy,1
O-00303,P-1723,C-9959,Beauty,Cream,9279.0,32.0,6309.72,Website,COD,6,1119,32,7,Regular,West,Rainy,0
O-00304,P-8729,C-9360,Home,Cookware,13995.0,40.0,8397.0,App,COD,9,767,1,2,Loyal,South,Clear,1
O-00305,P-8802,C-4008,Footwear,Sneakers,12119.0,22.0,9452.82,App,COD,2,907,4,4,Loyal,West,Hot,0
O-00306,P-3658,C-7596,Shoes,Formal,2663.0,40.0,1597.8,Mobile Web,UPI,1,746,20,9,Loyal,East,Cold,0
O-00307,P-7349,C-7780,Shoes,Formal,10543.0,22.0,8223.54,Website,COD,1,296,23,6,Loyal,North,Cold,0
O-00308,P-8372,C-5751,Home,Cookware,17755.0,46.0,9587.7,Website,UPI,7,181,13,1,Regular,South,Clear,0
O-00309,P-4158,C-8896,Home,Lamp,18295.0,45.0,10062.25,Mobile Web,Wallet,4,464,29,9,Loyal,East,Clear,0
O-00310,P-3596,C-7023,Footwear,Sandals,6983.0,2.0,6843.34,App,Wallet,1,1181,24,8,Loyal,East,Hot,0
O-00311,P-6535,C-2883,Electronics,Headphone,4982.0,23.0,3836.14,App,Wallet,4,404,35,7,Loyal,West,Cold,0
O-00312,P-8933,C-4053,Home,Cookware,5962.0,41.0,3517.58,Mobile Web,Wallet,8,19,33,1,Loyal,North,Cold,0
O-00313,P-1604,C-5075,Electronics,Charger,7991.0,37.0,5034.33,Mobile Web,Wallet,2,794,20,5,Regular,North,Cold,0
O-00314,P-4546,C-6088,Electronics,Laptop,8051.0,45.0,4428.05,App,COD,5,1130,40,3,Loyal,East,Clear,0
O-00315,P-6101,C-5025,Footwear,Sandals,6175.0,30.0,4322.5,App,UPI,5,949,15,5,New,East,Clear,0
O-00316,P-4072,C-6887,Footwear,Boots,14963.0,3.0,14514.11,Mobile Web,Credit Card,8,553,7,0,Regular,East,Rainy,0
O-00317,P-2536,C-3295,Footwear,Sneakers,14897.0,33.0,9980.99,Website,Credit Card,2,1897,19,3,New,West,Clear,0
O-00318,P-8376,C-5887,Shoes,Running,3484.0,40.0,2090.4,App,Wallet,4,1872,43,8,Loyal,East,Hot,0
O-00319,P-1195,C-5215,Beauty,Perfume,11279.0,35.0,7331.35,Website,Wallet,3,467,17,1,Regular,East,Cold,0
O-00320,P-2255,C-1267,Shoes,Running,5143.0,41.0,3034.37,Mobile Web,Wallet,3,672,25,5,Loyal,South,Clear,0
O-00321,P-3265,C-4197,Home,Bedsheet,18467.0,40.0,11080.2,Mobile Web,UPI,4,344,12,7,Loyal,West,Rainy,0
O-00322,P-1024,C-7367,Clothing,Jeans,17879.0,44.0,10012.24,App,COD,5,77,16,5,New,East,Rainy,1
O-00323,P-1839,C-6177,Clothing,Jeans,5286.0,35.0,3435.9,Mobile Web,COD,3,1690,26,1,New,West,Cold,0
O-00324,P-2679,C-7936,Footwear,Sneakers,4284.0,38.0,2656.08,Website,Wallet,1,1892,11,0,Loyal,East,Cold,1
O-00325,P-9154,C-8826,Home,Lamp,8234.0,39.0,5022.74,Website,Credit Card,5,1351,28,5,Regular,East,Cold,1
O-00326,P-1652,C-6321,Shoes,Casual,6452.0,1.0,6387.48,Mobile Web,Credit Card,5,186,33,0,Loyal,West,Cold,0
O-00327,P-2387,C-1439,Electronics,Charger,4532.0,44.0,2537.92,App,Wallet,6,715,32,6,Regular,East,Clear,1
O-00328,P-1929,C-1832,Electronics,Headphone,2515.0,39.0,1534.15,Website,COD,4,635,10,7,Loyal,North,Hot,0
O-00329,P-5850,C-8521,Home,Lamp,9186.0,19.0,7440.66,Mobile Web,COD,5,1482,11,9,Loyal,West,Clear,0
O-00330,P-7114,C-7777,Home,Lamp,7195.0,26.0,5324.3,Mobile Web,UPI,9,29,24,6,New,South,Hot,1
O-00331,P-6142,C-7578,Electronics,Mobile,12870.0,16.0,10810.8,Mobile Web,COD,9,339,1,0,New,West,Clear,1
O-00332,P-6027,C-5691,Beauty,Serum,760.0,23.0,585.2,App,Wallet,6,517,21,1,Loyal,West,Rainy,0
O-00333,P-9766,C-9825,Home,Cookware,17594.0,47.0,9324.82,Mobile Web,Credit Card,1,935,12,2,Loyal,West,Hot,0
O-00334,P-5164,C-2819,Beauty,Perfume,,,6667.82,,Wallet,7,712,32,9,Regular,,Rainy,0
O-00335,P-4426,C-4896,Home,Cookware,3965.0,39.0,2418.65,Website,UPI,7,498,37,2,Regular,East,Cold,1
O-00336,P-4387,C-6606,Electronics,Mobile,15396.0,35.0,10007.4,Website,UPI,4,630,40,4,New,East,Cold,0
O-00337,P-2798,C-7729,Footwear,Sandals,19153.0,21.0,15130.87,App,UPI,9,834,34,5,New,South,Hot,0
O-00338,P-4693,C-6861,Clothing,Jacket,2652.0,42.0,1538.16,Website,UPI,9,456,1,7,Regular,West,Rainy,1
O-00339,P-8926,C-2950,Footwear,Sneakers,18459.0,5.0,17536.05,App,UPI,2,808,16,5,Regular,North,Clear,1
O-00340,P-3961,C-5225,Clothing,Tshirt,11083.0,15.0,9420.55,Website,UPI,2,824,1,4,Loyal,South,Clear,0
O-00341,P-6126,C-6558,Electronics,Mobile,17696.0,49.0,9024.96,Website,Credit Card,5,1973,36,0,Regular,West,Rainy,0
O-00342,P-4455,C-4936,Electronics,Laptop,8517.0,6.0,8005.98,Mobile Web,UPI,2,860,49,4,Regular,East,Hot,0
O-00343,P-4539,C-6109,Home,Cookware,8269.0,46.0,4465.26,Website,Credit Card,8,306,25,5,New,East,Clear,1
O-00344,P-8688,C-8895,Footwear,Boots,5033.0,12.0,4429.04,App,UPI,7,1558,49,5,New,West,Clear,0
O-00345,P-3297,C-7155,Home,Cookware,3551.0,29.0,2521.21,Website,Credit Card,5,736,17,6,Regular,East,Hot,0
O-00346,P-7000,C-8083,Electronics,Laptop,17661.0,46.0,9536.94,Website,Credit Card,3,1426,4,9,New,East,Clear,0
O-00347,P-9910,C-2517,Shoes,Running,2790.0,40.0,1674.0,Website,UPI,7,842,6,3,Regular,West,Clear,0
O-00348,P-7989,C-2690,Shoes,Formal,3240.0,4.0,3110.4,App,UPI,9,1593,25,1,Regular,East,Clear,1
O-00349,P-2318,C-8174,Electronics,Mobile,13685.0,45.0,7526.75,Website,Wallet,9,210,37,5,New,South,Cold,1
O-00350,P-6164,C-9931,Home,Lamp,5812.0,7.0,5405.16,App,UPI,5,407,32,2,New,South,Cold,0
O-00351,P-7119,C-7389,Footwear,Boots,4046.0,32.0,2751.28,App,Credit Card,6,1751,8,6,Loyal,South,Hot,0
O-00352,P-3171,C-5476,Clothing,Shirt,1513.0,37.0,953.19,App,Wallet,5,1863,8,2,Regular,East,Cold,0
O-00353,P-8802,C-6066,Clothing,Tshirt,18293.0,27.0,13353.89,App,UPI,8,1313,6,2,Loyal,West,Cold,0
O-00354,P-3203,C-3526,Clothing,Kurta,11963.0,23.0,9211.51,Mobile Web,COD,1,799,38,6,Regular,East,Clear,1
O-00355,P-3856,C-9002,Beauty,Perfume,5310.0,14.0,4566.6,Website,Wallet,5,1399,26,2,Loyal,East,Cold,0
O-00356,P-3111,C-4585,Shoes,Casual,6658.0,21.0,5259.82,Website,UPI,7,1189,23,1,Regular,North,Rainy,1
O-00357,P-1041,C-6421,Footwear,Sneakers,17025.0,42.0,9874.5,Website,UPI,5,1581,18,0,Regular,South,Rainy,0
O-00358,P-6559,C-9202,Electronics,Mobile,14180.0,35.0,9217.0,App,UPI,2,1158,31,8,Regular,North,Cold,0
O-00359,P-2895,C-9777,Footwear,Sandals,7903.0,37.0,4978.89,App,UPI,3,1288,34,9,Loyal,North,Clear,1
O-00360,P-8044,C-6465,Shoes,Formal,13039.0,1.0,12908.61,Website,Wallet,5,927,30,1,New,West,Clear,0
O-00361,P-2248,C-3200,Electronics,Laptop,16086.0,22.0,12547.08,App,Wallet,3,754,3,4,Loyal,South,Hot,0
O-00362,P-1146,C-5780,Electronics,Mobile,9079.0,15.0,7717.15,Mobile Web,COD,8,1082,36,0,Loyal,North,Cold,1
O-00363,P-7957,C-3405,Clothing,Kurta,1931.0,30.0,1351.7,App,COD,3,236,12,6,New,West,Cold,1
O-00364,P-5082,C-7709,Beauty,Perfume,4264.0,23.0,3283.28,Website,Wallet,9,787,43,1,Loyal,North,Cold,0
O-00365,P-3384,C-1751,Clothing,Jeans,18057.0,2.0,17695.86,App,UPI,6,522,7,1,Loyal,West,Clear,0
O-00366,P-6767,C-1538,Electronics,Laptop,15264.0,14.0,13127.04,Mobile Web,Credit Card,3,1423,32,4,New,North,Cold,0
O-00367,P-6357,C-6907,Beauty,Cream,7639.0,35.0,4965.35,App,UPI,5,1268,7,1,Loyal,East,Cold,0
O-00368,P-3991,C-8221,Electronics,Laptop,3411.0,45.0,1876.05,App,Wallet,5,134,9,6,New,South,Hot,1
O-00369,P-2120,C-4840,Home,Lamp,14714.0,47.0,7798.42,App,Wallet,5,205,34,0,New,East,Hot,0
O-00370,P-7991,C-1347,Beauty,Serum,1324.0,3.0,1284.28,Website,COD,3,1194,8,4,Loyal,North,Clear,0
O-00371,P-1606,C-7404,Footwear,Sandals,870.0,36.0,556.8,App,Wallet,3,375,16,0,New,East,Rainy,1
O-00372,P-3985,C-1416,Footwear,Sandals,3885.0,24.0,2952.6,App,Wallet,1,1567,45,4,New,West,Cold,0
O-00373,P-1698,C-6406,Shoes,Running,1283.0,35.0,833.95,App,Credit Card,3,201,3,1,Regular,North,Cold,0
O-00374,P-7396,C-6032,Home,Bedsheet,,,12424.6,,UPI,7,688,2,1,Loyal,,Rainy,1
O-00375,P-7836,C-3315,Clothing,Jeans,12574.0,46.0,6789.96,Mobile Web,UPI,8,355,1,0,Loyal,North,Cold,0
O-00376,P-3594,C-3617,Beauty,Cream,3037.0,28.0,2186.64,App,Credit Card,1,497,27,4,Loyal,North,Hot,0
O-00377,P-6085,C-2388,Electronics,Laptop,11661.0,4.0,11194.56,Website,Wallet,5,1525,15,9,Loyal,West,Hot,0
O-00378,P-1032,C-3101,Home,Lamp,8450.0,4.0,8112.0,App,COD,1,1962,4,6,Regular,North,Hot,0
O-00379,P-8670,C-7730,Shoes,Casual,13536.0,7.0,12588.48,App,UPI,6,35,40,2,New,South,Cold,0
O-00380,P-7259,C-2692,Electronics,Mobile,15246.0,14.0,13111.56,App,Wallet,8,1962,33,4,New,South,Hot,0
O-00381,P-2187,C-5664,Electronics,Headphone,4911.0,5.0,4665.45,Website,COD,5,336,0,1,Regular,West,Clear,0
O-00382,P-9083,C-9514,Electronics,Laptop,6577.0,32.0,4472.36,Website,Credit Card,9,1575,14,1,New,West,Hot,1
O-00383,P-3715,C-5252,Electronics,Charger,12325.0,43.0,7025.25,App,Wallet,5,1110,20,2,Loyal,South,Hot,0
O-00384,P-3778,C-3464,Clothing,Shirt,2208.0,40.0,1324.8,Website,COD,1,18,3,1,Loyal,South,Clear,0
O-00385,P-5493,C-2698,Shoes,Casual,1464.0,11.0,1302.96,Mobile Web,Wallet,4,1903,16,1,Loyal,West,Rainy,0
O-00386,P-7336,C-5994,Home,Lamp,14256.0,28.0,10264.32,Mobile Web,COD,5,838,26,1,New,West,Clear,0
O-00387,P-1922,C-1847,Footwear,Sneakers,880.0,13.0,765.6,App,COD,8,1281,1,6,New,South,Clear,1
O-00388,P-7483,C-7557,Clothing,Jeans,7184.0,31.0,4956.96,Website,Credit Card,5,483,24,0,Loyal,South,Cold,0
O-00389,P-2220,C-9481,Shoes,Casual,2819.0,1.0,2790.81,Website,UPI,5,519,43,9,New,East,Rainy,1
O-00390,P-6395,C-3885,Clothing,Tshirt,704.0,23.0,542.08,App,COD,9,1613,46,5,Regular,West,Hot,1
O-00391,P-8811,C-1915,Footwear,Sneakers,4010.0,36.0,2566.4,App,COD,8,629,16,0,Loyal,South,Cold,0
O-00392,P-8621,C-9384,Beauty,Serum,12165.0,10.0,10948.5,Website,COD,8,1775,25,5,New,North,Cold,1
O-00393,P-5055,C-4299,Beauty,Cream,1782.0,12.0,1568.16,App,UPI,4,1054,28,8,Loyal,South,Cold,0
O-00394,P-2418,C-2726,Home,Lamp,,,13506.22,,Credit Card,5,907,33,8,Loyal,,Hot,0
O-00395,P-5728,C-2044,Electronics,Headphone,17825.0,1.0,17646.75,Mobile Web,COD,1,664,10,4,New,South,Hot,0
O-00396,P-7001,C-8756,Home,Bedsheet,13623.0,8.0,12533.16,App,COD,4,557,29,8,Regular,North,Rainy,1
O-00397,P-4582,C-2215,Home,Lamp,6717.0,32.0,4567.56,Website,UPI,1,1786,26,0,Loyal,West,Clear,0
O-00398,P-1091,C-6926,Clothing,Kurta,8601.0,30.0,6020.7,Mobile Web,Credit Card,5,601,47,0,New,North,Cold,0
O-00399,P-6057,C-7166,Home,Bedsheet,10445.0,10.0,9400.5,Mobile Web,Credit Card,9,1889,26,4,New,South,Cold,0
O-00400,P-1255,C-3224,Clothing,Tshirt,19487.0,32.0,13251.16,Mobile Web,Wallet,9,1703,3,7,New,North,Hot,0
O-00401,P-4962,C-5710,Shoes,Running,10645.0,41.0,6280.55,Website,Wallet,1,1757,40,8,Regular,East,Rainy,0
O-00402,P-6928,C-9977,Electronics,Laptop,2196.0,39.0,1339.56,App,Credit Card,5,1081,2,4,New,East,Clear,0
O-00403,P-1582,C-8651,Clothing,Kurta,14371.0,2.0,14083.58,App,Wallet,5,691,13,6,New,South,Rainy,0
O-00404,P-8905,C-7227,Clothing,Kurta,1909.0,43.0,1088.13,Mobile Web,UPI,8,1457,28,1,Regular,West,Cold,1
O-00405,P-9910,C-3958,Beauty,Cream,3191.0,28.0,2297.52,Website,UPI,4,24,29,5,New,South,Cold,1
O-00406,P-8909,C-2337,Electronics,Charger,7414.0,5.0,7043.3,Website,COD,7,1401,37,2,New,West,Cold,0
O-00407,P-1270,C-1315,Beauty,Serum,12870.0,0.0,12870.0,App,Wallet,6,1566,14,9,New,West,Clear,0
O-00408,P-8105,C-4138,Clothing,Tshirt,9132.0,23.0,7031.64,App,UPI,3,1464,37,0,Loyal,North,Hot,0
O-00409,P-8341,C-4952,Footwear,Sneakers,15918.0,48.0,8277.36,Website,UPI,8,1109,23,4,Regular,East,Hot,0
O-00410,P-9388,C-3646,Footwear,Sandals,18199.0,8.0,16743.08,Website,UPI,4,686,35,0,Loyal,West,Hot,0
O-00411,P-3749,C-7714,Electronics,Laptop,4529.0,33.0,3034.43,Mobile Web,COD,6,1001,14,5,Loyal,North,Cold,0
O-00412,P-8346,C-3079,Shoes,Casual,2756.0,28.0,1984.32,Mobile Web,Credit Card,7,686,19,4,Loyal,West,Rainy,0
O-00413,P-9714,C-7462,Footwear,Sneakers,12299.0,32.0,8363.32,App,Credit Card,7,998,21,8,Regular,East,Rainy,0
O-00414,P-9890,C-3202,Electronics,Laptop,14203.0,6.0,13350.82,Mobile Web,UPI,9,1784,37,9,Regular,West,Clear,0
O-00415,P-6487,C-8813,Beauty,Perfume,10652.0,26.0,7882.48,Mobile Web,COD,6,768,39,5,Loyal,South,Hot,1
